20, 0, 13, 93, 0, 0
21, 0, 13, 104, 0, 0
22, 0, 13, 99, 0, 0
23, 0, 13, 88, 0, 0
24, 0, 13, 88, 0, 0
25, 0, 13, 13, 0, 0
26, 0, 13, 10, 0, 0
29, 0, 13, 28, 0, 0
30, 0, 13, 16, 0, 0
31, 0, 13, 84, 0, 0
32, 0, 13, 84, 0, 0
33, 0, 13, 91, 0, 0
34, 0, 13, 96, 0, 0
35, 0, 13, 79, 0, 0
36, 0, 13, 54, 0, 0
19, 0, 14, 31, 0, 0
20, 0, 14, 78, 0, 0
21, 0, 14, 99, 0, 0
22, 0, 14, 88, 0, 0
23, 0, 14, 81, 0, 0
24, 0, 14, 91, 0, 0
25, 0, 14, 1, 0, 0
26, 0, 14, 0, 0, 0
29, 0, 14, 16, 0, 0
30, 0, 14, 0, 0, 0
31, 0, 14, 89, 0, 0
32, 0, 14, 88, 0, 0
33, 0, 14, 94, 0, 0
34, 0, 14, 96, 0, 0
35, 0, 14, 76, 0, 0
36, 0, 14, 43, 0, 0
19, 0, 15, 36, 0, 0
20, 0, 15, 78, 0, 0
21, 0, 15, 73, 0, 0
22, 0, 15, 73, 0, 0
23, 0, 15, 74, 0, 0
24, 0, 15, 99, 0, 0
25, 0, 15, 0, 0, 0
26, 0, 15, 3, 0, 0
29, 0, 15, 15, 0, 0
30, 0, 15, 0, 0, 0
31, 0, 15, 89, 0, 0
32, 0, 15, 88, 0, 0
33, 0, 15, 84, 0, 0
34, 0, 15, 88, 0, 0
35, 0, 15, 79, 0, 0
36, 0, 15, 39, 0, 0
19, 0, 16, 41, 0, 0
20, 0, 16, 66, 0, 0
21, 0, 16, 66, 0, 0
22, 0, 16, 64, 0, 0
23, 0, 16, 73, 0, 0
24, 0, 16, 94, 0, 0
25, 0, 16, 0, 0, 0
26, 0, 16, 5, 0, 0
29, 0, 16, 23, 0, 0
30, 0, 16, 0, 0, 0
31, 0, 16, 93, 0, 0
32, 0, 16, 88, 0, 0
33, 0, 16, 84, 0, 0
34, 0, 16, 89, 0, 0
35, 0, 16, 86, 0, 0
36, 0, 16, 43, 0, 0
19, 0, 17, 53, 0, 0
20, 0, 17, 49, 0, 0
21, 0, 17, 58, 0, 0
22, 0, 17, 76, 0, 0
23, 0, 17, 76, 0, 0
24, 0, 17, 101, 0, 0
25, 0, 17, 10, 0, 0
26, 0, 17, 29, 0, 0
29, 0, 17, 26, 0, 0
30, 0, 17, 0, 0, 0
31, 0, 17, 81, 0, 0
32, 0, 17, 88, 0, 0
33, 0, 17, 88, 0, 0
34, 0, 17, 89, 0, 0
35, 0, 17, 86, 0, 0
36, 0, 17, 51, 0, 0
19, 0, 18, 53, 0, 0
20, 0, 18, 48, 0, 0
21, 0, 18, 58, 0, 0
22, 0, 18, 81, 0, 0
23, 0, 18, 76, 0, 0
24, 0, 18, 108, 0, 0
25, 0, 18, 19, 0, 0
26, 0, 18, 29, 0, 0
29, 0, 18, 26, 0, 0
30, 0, 18, 3, 0, 0
31, 0, 18, 81, 0, 0
32, 0, 18, 88, 0, 0
33, 0, 18, 88, 0, 0
34, 0, 18, 89, 0, 0
35, 0, 18, 89, 0, 0
36, 0, 18, 51, 0, 0
19, 0, 19, 48, 0, 0
20, 0, 19, 61, 0, 0
21, 0, 19, 71, 0, 0
22, 0, 19, 91, 0, 0
23, 0, 19, 96, 0, 0
24, 0, 19, 96, 0, 0
25, 0, 19, 10, 0, 0
26, 0, 19, 33, 0, 0
29, 0, 19, 13, 0, 0
30, 0, 19, 1, 0, 0
31, 0, 19, 68, 0, 0
32, 0, 19, 78, 0, 0
33, 0, 19, 69, 0, 0
34, 0, 19, 93, 0, 0
35, 0, 19, 93, 0, 0
36, 0, 19, 61, 0, 0
19, 0, 20, 56, 0, 0
20, 0, 20, 81, 0, 0
21, 0, 20, 81, 0, 0
22, 0, 20, 89, 0, 0
23, 0, 20, 89, 0, 0
24, 0, 20, 66, 0, 0
25, 0, 20, 66, 0, 0
26, 0, 20, 23, 0, 0
29, 0, 20, 11, 0, 0
30, 0, 20, 11, 0, 0
31, 0, 20, 56, 0, 0
32, 0, 20, 58, 0, 0
33, 0, 20, 89, 0, 0
34, 0, 20, 93, 0, 0
35, 0, 20, 96, 0, 0
36, 0, 20, 68, 0, 0
19, 0, 21, 56, 0, 0
20, 0, 21, 81, 0, 0
21, 0, 21, 81, 0, 0
22, 0, 21, 89, 0, 0
23, 0, 21, 89, 0, 0
24, 0, 21, 66, 0, 0
25, 0, 21, 66, 0, 0
26, 0, 21, 23, 0, 0
29, 0, 21, 11, 0, 0
30, 0, 21, 11, 0, 0
31, 0, 21, 53, 0, 0
32, 0, 21, 74, 0, 0
33, 0, 21, 89, 0, 0
34, 0, 21, 93, 0, 0
35, 0, 21, 109, 0, 0
36, 0, 21, 68, 0, 0
19, 0, 22, 63, 0, 0
20, 0, 22, 64, 0, 0
21, 0, 22, 78, 0, 0
22, 0, 22, 89, 0, 0
23, 0, 22, 84, 0, 0
24, 0, 22, 78, 0, 0
25, 0, 22, 19, 0, 0
26, 0, 22, 11, 0, 0
29, 0, 22, 13, 0, 0
30, 0, 22, 18, 0, 0
31, 0, 22, 78, 0, 0
32, 0, 22, 96, 0, 0
33, 0, 22, 91, 0, 0
34, 0, 22, 94, 0, 0
35, 0, 22, 111, 0, 0
36, 0, 22, 58, 0, 0
19, 0, 23, 68, 0, 0
20, 0, 23, 59, 0, 0
21, 0, 23, 71, 0, 0
22, 0, 23, 74, 0, 0
23, 0, 23, 78, 0, 0
24, 0, 23, 78, 0, 0
25, 0, 23, 26, 0, 0
26, 0, 23, 26, 0, 0
29, 0, 23, 54, 0, 0
30, 0, 23, 54, 0, 0
31, 0, 23, 78, 0, 0
32, 0, 23, 98, 0, 0
33, 0, 23, 93, 0, 0
34, 0, 23, 94, 0, 0
35, 0, 23, 84, 0, 0
36, 0, 23, 78, 0, 0
19, 0, 24, 68, 0, 0
20, 0, 24, 68, 0, 0
21, 0, 24, 73, 0, 0
22, 0, 24, 73, 0, 0
23, 0, 24, 76, 0, 0
24, 0, 24, 43, 0, 0
25, 0, 24, 29, 0, 0
30, 0, 24, 54, 0, 0
31, 0, 24, 54, 0, 0
32, 0, 24, 99, 0, 0
33, 0, 24, 101, 0, 0
34, 0, 24, 98, 0, 0
35, 0, 24, 78, 0, 0
36, 0, 24, 78, 0, 0
20, 0, 25, 76, 0, 0
21, 0, 25, 76, 0, 0
22, 0, 25, 66, 0, 0
23, 0, 25, 43, 0, 0
24, 0, 25, 43, 0, 0
31, 0, 25, 51, 0, 0
32, 0, 25, 51, 0, 0
33, 0, 25, 66, 0, 0
34, 0, 25, 64, 0, 0
35, 0, 25, 64, 0, 0
21, 1, 8, 38, 0, 0
22, 1, 8, 34, 0, 0
23, 1, 8, 48, 0, 0
24, 1, 8, 48, 0, 0
31, 1, 8, 74, 0, 0
32, 1, 8, 74, 0, 0
33, 1, 8, 73, 0, 0
34, 1, 8, 81, 0, 0
19, 1, 9, 63, 0, 0
20, 1, 9, 49, 0, 0
25, 1, 9, 46, 0, 0
30, 1, 9, 66, 0, 0
35, 1, 9, 81, 0, 0
36, 1, 9, 76, 0, 0
19, 1, 10, 63, 0, 0
25, 1, 10, 48, 0, 0
30, 1, 10, 15, 0, 0
36, 1, 10, 86, 0, 0
19, 1, 11, 76, 0, 0
25, 1, 11, 38, 0, 0
30, 1, 11, 41, 0, 0
36, 1, 11, 86, 0, 0
19, 1, 12, 76, 0, 0
25, 1, 12, 38, 0, 0
30, 1, 12, 34, 0, 0
36, 1, 12, 66, 0, 0
19, 1, 13, 53, 0, 0
25, 1, 13, 24, 0, 0
30, 1, 13, 39, 0, 0
36, 1, 13, 69, 0, 0
19, 1, 14, 53, 0, 0
25, 1, 14, 24, 0, 0
30, 1, 14, 23, 0, 0
36, 1, 14, 96, 0, 0
19, 1, 15, 43, 0, 0
26, 1, 15, 24, 0, 0
29, 1, 15, 8, 0, 0
36, 1, 15, 38, 0, 0
19, 1, 16, 59, 0, 0
26, 1, 16, 26, 0, 0
30, 1, 16, 10, 0, 0
36, 1, 16, 81, 0, 0
19, 1, 17, 73, 0, 0
25, 1, 17, 10, 0, 0
30, 1, 17, 15, 0, 0
36, 1, 17, 104, 0, 0
19, 1, 18, 73, 0, 0
25, 1, 18, 24, 0, 0
30, 1, 18, 15, 0, 0
36, 1, 18, 94, 0, 0
19, 1, 19, 69, 0, 0
25, 1, 19, 39, 0, 0
30, 1, 19, 28, 0, 0
36, 1, 19, 88, 0, 0
19, 1, 20, 73, 0, 0
25, 1, 20, 51, 0, 0
30, 1, 20, 38, 0, 0
36, 1, 20, 88, 0, 0
19, 1, 21, 79, 0, 0
25, 1, 21, 49, 0, 0
30, 1, 21, 41, 0, 0
36, 1, 21, 79, 0, 0
19, 1, 22, 89, 0, 0
25, 1, 22, 48, 0, 0
30, 1, 22, 38, 0, 0
36, 1, 22, 76, 0, 0
19, 1, 23, 91, 0, 0
25, 1, 23, 39, 0, 0
30, 1, 23, 54, 0, 0
36, 1, 23, 64, 0, 0
20, 1, 24, 91, 0, 0
25, 1, 24, 39, 0, 0
30, 1, 24, 54, 0, 0
35, 1, 24, 69, 0, 0
20, 1, 25, 94, 0, 0
21, 1, 25, 88, 0, 0
22, 1, 25, 88, 0, 0
23, 1, 25, 61, 0, 0
24, 1, 25, 61, 0, 0
31, 1, 25, 61, 0, 0
32, 1, 25, 61, 0, 0
33, 1, 25, 76, 0, 0
34, 1, 25, 76, 0, 0
35, 1, 25, 71, 0, 0
21, 2, 8, 44, 0, 0
22, 2, 8, 44, 0, 0
23, 2, 8, 56, 0, 0
24, 2, 8, 58, 0, 0
31, 2, 8, 73, 0, 0
32, 2, 8, 74, 0, 0
33, 2, 8, 81, 0, 0
34, 2, 8, 94, 0, 0
19, 2, 9, 79, 0, 0
20, 2, 9, 68, 0, 0
25, 2, 9, 59, 0, 0
30, 2, 9, 98, 0, 0
35, 2, 9, 89, 0, 0
36, 2, 9, 91, 0, 0
19, 2, 10, 58, 0, 0
25, 2, 10, 39, 0, 0
30, 2, 10, 46, 0, 0
36, 2, 10, 78, 0, 0
18, 2, 11, 54, 0, 0
26, 2, 11, 19, 0, 0
29, 2, 11, 49, 0, 0
37, 2, 11, 59, 0, 0
18, 2, 12, 44, 0, 0
26, 2, 12, 18, 0, 0
29, 2, 12, 29, 0, 0
37, 2, 12, 84, 0, 0
18, 2, 13, 49, 0, 0
26, 2, 13, 19, 0, 0
29, 2, 13, 51, 0, 0
37, 2, 13, 71, 0, 0
18, 2, 14, 49, 0, 0
26, 2, 14, 19, 0, 0
29, 2, 14, 51, 0, 0
37, 2, 14, 71, 0, 0
18, 2, 15, 43, 0, 0
26, 2, 15, 0, 0, 0
29, 2, 15, 0, 0, 0
37, 2, 15, 38, 0, 0
18, 2, 16, 68, 0, 0
26, 2, 16, 24, 0, 0
29, 2, 16, 0, 0, 0
37, 2, 16, 38, 0, 0
18, 2, 17, 63, 0, 0
26, 2, 17, 28, 0, 0
29, 2, 17, 11, 0, 0
37, 2, 17, 61, 0, 0
18, 2, 18, 63, 0, 0
26, 2, 18, 28, 0, 0
29, 2, 18, 11, 0, 0
37, 2, 18, 71, 0, 0
19, 2, 19, 88, 0, 0
25, 2, 19, 48, 0, 0
30, 2, 19, 21, 0, 0
36, 2, 19, 89, 0, 0
19, 2, 20, 93, 0, 0
25, 2, 20, 58, 0, 0
30, 2, 20, 41, 0, 0
36, 2, 20, 81, 0, 0
19, 2, 21, 58, 0, 0
25, 2, 21, 66, 0, 0
30, 2, 21, 46, 0, 0
36, 2, 21, 46, 0, 0
19, 2, 22, 66, 0, 0
25, 2, 22, 66, 0, 0
30, 2, 22, 48, 0, 0
36, 2, 22, 46, 0, 0
19, 2, 23, 66, 0, 0
25, 2, 23, 73, 0, 0
30, 2, 23, 54, 0, 0
36, 2, 23, 46, 0, 0
20, 2, 24, 74, 0, 0
21, 2, 24, 63, 0, 0
22, 2, 24, 73, 0, 0
23, 2, 24, 74, 0, 0
24, 2, 24, 51, 0, 0
31, 2, 24, 61, 0, 0
32, 2, 24, 61, 0, 0
33, 2, 24, 64, 0, 0
34, 2, 24, 61, 0, 0
35, 2, 24, 69, 0, 0
21, 2, 25, 73, 0, 0
22, 2, 25, 73, 0, 0
23, 2, 25, 51, 0, 0
24, 2, 25, 51, 0, 0
31, 2, 25, 61, 0, 0
32, 2, 25, 61, 0, 0
33, 2, 25, 76, 0, 0
34, 2, 25, 71, 0, 0
21, 3, 8, 61, 0, 0
22, 3, 8, 61, 0, 0
23, 3, 8, 59, 0, 0
24, 3, 8, 59, 0, 0
31, 3, 8, 79, 0, 0
32, 3, 8, 79, 0, 0
33, 3, 8, 93, 0, 0
34, 3, 8, 96, 0, 0
19, 3, 9, 86, 0, 0
20, 3, 9, 86, 0, 0
25, 3, 9, 54, 0, 0
30, 3, 9, 76, 0, 0
35, 3, 9, 91, 0, 0
36, 3, 9, 91, 0, 0
19, 3, 10, 61, 0, 0
25, 3, 10, 26, 0, 0
30, 3, 10, 33, 0, 0
36, 3, 10, 86, 0, 0
18, 3, 11, 39, 0, 0
26, 3, 11, 18, 0, 0
29, 3, 11, 23, 0, 0
37, 3, 11, 59, 0, 0
18, 3, 12, 44, 0, 0
26, 3, 12, 18, 0, 0
29, 3, 12, 0, 0, 0
37, 3, 12, 84, 0, 0
18, 3, 13, 48, 0, 0
26, 3, 13, 13, 0, 0
29, 3, 13, 0, 0, 0
37, 3, 13, 89, 0, 0
18, 3, 14, 49, 0, 0
26, 3, 14, 13, 0, 0
29, 3, 14, 51, 0, 0
37, 3, 14, 86, 0, 0
18, 3, 15, 23, 0, 0
26, 3, 15, 0, 0, 0
29, 3, 15, 0, 0, 0
37, 3, 15, 44, 0, 0
18, 3, 16, 71, 0, 0
26, 3, 16, 24, 0, 0
29, 3, 16, 0, 0, 0
37, 3, 16, 48, 0, 0
18, 3, 17, 68, 0, 0
26, 3, 17, 24, 0, 0
29, 3, 17, 0, 0, 0
37, 3, 17, 48, 0, 0
18, 3, 18, 66, 0, 0
26, 3, 18, 28, 0, 0
29, 3, 18, 11, 0, 0
37, 3, 18, 81, 0, 0
18, 3, 19, 76, 0, 0
26, 3, 19, 36, 0, 0
29, 3, 19, 21, 0, 0
37, 3, 19, 68, 0, 0
19, 3, 20, 64, 0, 0
25, 3, 20, 51, 0, 0
30, 3, 20, 39, 0, 0
36, 3, 20, 61, 0, 0
19, 3, 21, 58, 0, 0
20, 3, 21, 58, 0, 0
25, 3, 21, 66, 0, 0
30, 3, 21, 44, 0, 0
36, 3, 21, 46, 0, 0
19, 3, 22, 58, 0, 0
20, 3, 22, 89, 0, 0
21, 3, 22, 83, 0, 0
22, 3, 22, 58, 0, 0
23, 3, 22, 58, 0, 0
24, 3, 22, 58, 0, 0
25, 3, 22, 66, 0, 0
30, 3, 22, 44, 0, 0
31, 3, 22, 43, 0, 0
32, 3, 22, 43, 0, 0
33, 3, 22, 41, 0, 0
34, 3, 22, 38, 0, 0
35, 3, 22, 36, 0, 0
36, 3, 22, 46, 0, 0
20, 3, 23, 89, 0, 0
21, 3, 23, 58, 0, 0
22, 3, 23, 58, 0, 0
23, 3, 23, 68, 0, 0
24, 3, 23, 68, 0, 0
31, 3, 23, 61, 0, 0
32, 3, 23, 61, 0, 0
33, 3, 23, 61, 0, 0
34, 3, 23, 61, 0, 0
35, 3, 23, 51, 0, 0
20, 4, 8, 129, 0, 0
21, 4, 8, 61, 0, 0
22, 4, 8, 131, 0, 0
23, 4, 8, 108, 0, 0
24, 4, 8, 99, 0, 0
25, 4, 8, 96, 0, 0
30, 4, 8, 91, 0, 0
31, 4, 8, 103, 0, 0
32, 4, 8, 106, 0, 0
33, 4, 8, 142, 0, 0
34, 4, 8, 134, 0, 0
35, 4, 8, 101, 0, 0
36, 4, 8, 101, 0, 0
19, 4, 9, 86, 0, 0
26, 4, 9, 229, 98, 0
29, 4, 9, 231, 103, 0
36, 4, 9, 144, 0, 0
19, 4, 10, 151, 18, 0
26, 4, 10, 229, 98, 0
29, 4, 10, 216, 88, 0
36, 4, 10, 169, 19, 0
18, 4, 11, 44, 0, 0
26, 4, 11, 18, 0, 0
29, 4, 11, 10, 0, 0
37, 4, 11, 66, 0, 0
18, 4, 12, 51, 0, 0
26, 4, 12, 10, 0, 0
29, 4, 12, 0, 0, 0
37, 4, 12, 91, 0, 0
18, 4, 13, 48, 0, 0
26, 4, 13, 0, 0, 0
29, 4, 13, 0, 0, 0
37, 4, 13, 86, 0, 0
18, 4, 14, 64, 0, 0
26, 4, 14, 5, 0, 0
29, 4, 14, 0, 0, 0
37, 4, 14, 96, 0, 0
18, 4, 15, 44, 0, 0
26, 4, 15, 0, 0, 0
29, 4, 15, 0, 0, 0
37, 4, 15, 58, 0, 0
18, 4, 16, 71, 0, 0
26, 4, 16, 0, 0, 0
29, 4, 16, 0, 0, 0
37, 4, 16, 34, 0, 0
18, 4, 17, 68, 0, 0
26, 4, 17, 0, 0, 0
29, 4, 17, 0, 0, 0
37, 4, 17, 34, 0, 0
18, 4, 18, 68, 0, 0
26, 4, 18, 29, 0, 0
29, 4, 18, 18, 0, 0
37, 4, 18, 68, 0, 0
18, 4, 19, 78, 0, 0
19, 4, 19, 64, 0, 0
20, 4, 19, 71, 0, 0
25, 4, 19, 61, 0, 0
26, 4, 19, 44, 0, 0
29, 4, 19, 39, 0, 0
30, 4, 19, 66, 0, 0
35, 4, 19, 73, 0, 0
36, 4, 19, 68, 0, 0
37, 4, 19, 68, 0, 0
19, 4, 20, 64, 0, 0
20, 4, 20, 59, 0, 0
21, 4, 20, 69, 0, 0
22, 4, 20, 69, 0, 0
23, 4, 20, 71, 0, 0
24, 4, 20, 59, 0, 0
25, 4, 20, 59, 0, 0
30, 4, 20, 66, 0, 0
31, 4, 20, 63, 0, 0
32, 4, 20, 63, 0, 0
33, 4, 20, 69, 0, 0
34, 4, 20, 69, 0, 0
35, 4, 20, 61, 0, 0
36, 4, 20, 74, 0, 0
21, 4, 21, 51, 0, 0
22, 4, 21, 59, 0, 0
23, 4, 21, 63, 0, 0
24, 4, 21, 63, 0, 0
31, 4, 21, 49, 0, 0
32, 4, 21, 49, 0, 0
33, 4, 21, 56, 0, 0
34, 4, 21, 51, 0, 0
35, 4, 21, 54, 0, 0
20, 5, 8, 81, 0, 0
21, 5, 8, 114, 0, 0
22, 5, 8, 99, 0, 0
23, 5, 8, 86, 0, 0
24, 5, 8, 99, 0, 0
31, 5, 8, 103, 0, 0
32, 5, 8, 86, 0, 0
33, 5, 8, 101, 0, 0
34, 5, 8, 99, 0, 0
35, 5, 8, 83, 0, 0
19, 5, 9, 123, 0, 0
25, 5, 9, 118, 0, 0
26, 5, 9, 204, 68, 0
29, 5, 9, 255, 134, 16
30, 5, 9, 114, 0, 0
36, 5, 9, 114, 0, 0
18, 5, 10, 255, 151, 23
26, 5, 10, 199, 78, 0
29, 5, 10, 221, 104, 1
37, 5, 10, 255, 154, 19
18, 5, 11, 157, 23, 0
26, 5, 11, 78, 0, 0
29, 5, 11, 63, 0, 0
37, 5, 11, 154, 15, 0
18, 5, 12, 51, 0, 0
26, 5, 12, 0, 0, 0
29, 5, 12, 0, 0, 0
37, 5, 12, 89, 0, 0
18, 5, 13, 64, 0, 0
26, 5, 13, 0, 0, 0
29, 5, 13, 0, 0, 0
37, 5, 13, 86, 0, 0
18, 5, 14, 59, 0, 0
26, 5, 14, 0, 0, 0
29, 5, 14, 0, 0, 0
37, 5, 14, 61, 0, 0
18, 5, 15, 48, 0, 0
26, 5, 15, 31, 0, 0
29, 5, 15, 66, 0, 0
37, 5, 15, 73, 0, 0
18, 5, 16, 242, 81, 0
26, 5, 16, 96, 15, 0
29, 5, 16, 174, 61, 0
37, 5, 16, 255, 131, 11
18, 5, 17, 46, 0, 0
26, 5, 17, 63, 0, 0
29, 5, 17, 84, 0, 0
37, 5, 17, 86, 0, 0
19, 5, 18, 89, 0, 0
20, 5, 18, 89, 0, 0
25, 5, 18, 61, 0, 0
30, 5, 18, 98, 0, 0
35, 5, 18, 99, 0, 0
36, 5, 18, 118, 0, 0
21, 5, 19, 54, 0, 0
22, 5, 19, 71, 0, 0
23, 5, 19, 66, 0, 0
24, 5, 19, 58, 0, 0
31, 5, 19, 69, 0, 0
32, 5, 19, 69, 0, 0
33, 5, 19, 76, 0, 0
34, 5, 19, 78, 0, 0
20, 6, 8, 98, 0, 0
21, 6, 8, 99, 0, 0
22, 6, 8, 99, 0, 0
23, 6, 8, 83, 0, 0
24, 6, 8, 81, 0, 0
31, 6, 8, 94, 0, 0
32, 6, 8, 94, 0, 0
33, 6, 8, 93, 0, 0
34, 6, 8, 93, 0, 0
35, 6, 8, 89, 0, 0
19, 6, 9, 99, 0, 0
25, 6, 9, 73, 0, 0
26, 6, 9, 93, 0, 0
30, 6, 9, 124, 0, 0
36, 6, 9, 86, 0, 0
19, 6, 10, 197, 43, 0
26, 6, 10, 93, 0, 0
29, 6, 10, 255, 139, 18
37, 6, 10, 255, 177, 29
18, 6, 11, 162, 11, 0
26, 6, 11, 106, 0, 0
29, 6, 11, 108, 0, 0
37, 6, 11, 214, 56, 0
18, 6, 12, 103, 0, 0
26, 6, 12, 0, 0, 0
29, 6, 12, 26, 0, 0
37, 6, 12, 89, 0, 0
18, 6, 13, 84, 0, 0
26, 6, 13, 15, 0, 0
29, 6, 13, 29, 0, 0
37, 6, 13, 79, 0, 0
18, 6, 14, 61, 0, 0
26, 6, 14, 79, 10, 0
29, 6, 14, 123, 36, 0
37, 6, 14, 84, 0, 0
18, 6, 15, 61, 0, 0
26, 6, 15, 152, 54, 0
29, 6, 15, 142, 49, 0
37, 6, 15, 162, 8, 0
18, 6, 16, 255, 86, 0
26, 6, 16, 144, 36, 0
29, 6, 16, 104, 0, 0
37, 6, 16, 244, 84, 0
18, 6, 17, 46, 0, 0
19, 6, 17, 46, 0, 0
26, 6, 17, 63, 0, 0
29, 6, 17, 68, 0, 0
36, 6, 17, 86, 0, 0
37, 6, 17, 86, 0, 0
20, 6, 18, 31, 0, 0
24, 6, 18, 43, 0, 0
25, 6, 18, 46, 0, 0
30, 6, 18, 98, 0, 0
31, 6, 18, 56, 0, 0
32, 6, 18, 39, 0, 0
33, 6, 18, 38, 0, 0
34, 6, 18, 54, 0, 0
35, 6, 18, 99, 0, 0
21, 6, 19, 54, 0, 0
22, 6, 19, 46, 0, 0
23, 6, 19, 66, 0, 0
21, 7, 8, 86, 0, 0
22, 7, 8, 86, 0, 0
23, 7, 8, 83, 0, 0
31, 7, 8, 94, 0, 0
32, 7, 8, 94, 0, 0
33, 7, 8, 93, 0, 0
34, 7, 8, 93, 0, 0
19, 7, 9, 58, 0, 0
20, 7, 9, 68, 0, 0
24, 7, 9, 81, 0, 0
25, 7, 9, 73, 0, 0
30, 7, 9, 93, 0, 0
35, 7, 9, 78, 0, 0
36, 7, 9, 78, 0, 0
19, 7, 10, 197, 43, 0
26, 7, 10, 151, 21, 0
29, 7, 10, 196, 73, 0
36, 7, 10, 137, 0, 0
18, 7, 11, 162, 11, 0
26, 7, 11, 106, 0, 0
29, 7, 11, 108, 0, 0
37, 7, 11, 214, 56, 0
18, 7, 12, 71, 0, 0
26, 7, 12, 13, 0, 0
29, 7, 12, 16, 0, 0
37, 7, 12, 79, 0, 0
18, 7, 13, 46, 0, 0
26, 7, 13, 84, 0, 0
29, 7, 13, 61, 0, 0
37, 7, 13, 79, 0, 0
18, 7, 14, 46, 0, 0
26, 7, 14, 84, 0, 0
29, 7, 14, 61, 0, 0
37, 7, 14, 61, 0, 0
18, 7, 15, 61, 0, 0
26, 7, 15, 184, 73, 0
29, 7, 15, 142, 49, 0
37, 7, 15, 162, 8, 0
19, 7, 16, 152, 0, 0
26, 7, 16, 89, 0, 0
29, 7, 16, 104, 0, 0
37, 7, 16, 244, 84, 0
19, 7, 17, 38, 0, 0
25, 7, 17, 58, 0, 0
26, 7, 17, 49, 0, 0
29, 7, 17, 104, 0, 0
30, 7, 17, 69, 0, 0
36, 7, 17, 56, 0, 0
37, 7, 17, 244, 84, 0
20, 7, 18, 31, 0, 0
21, 7, 18, 38, 0, 0
22, 7, 18, 38, 0, 0
23, 7, 18, 33, 0, 0
24, 7, 18, 36, 0, 0
31, 7, 18, 56, 0, 0
32, 7, 18, 41, 0, 0
33, 7, 18, 38, 0, 0
34, 7, 18, 44, 0, 0
35, 7, 18, 44, 0, 0
21, 8, 8, 71, 0, 0
22, 8, 8, 76, 0, 0
23, 8, 8, 78, 0, 0
32, 8, 8, 84, 0, 0
33, 8, 8, 89, 0, 0
34, 8, 8, 73, 0, 0
19, 8, 9, 39, 0, 0
20, 8, 9, 43, 0, 0
24, 8, 9, 79, 0, 0
25, 8, 9, 74, 0, 0
30, 8, 9, 74, 0, 0
31, 8, 9, 84, 0, 0
35, 8, 9, 71, 0, 0
36, 8, 9, 63, 0, 0
19, 8, 10, 116, 0, 0
26, 8, 10, 86, 0, 0
29, 8, 10, 196, 73, 0
36, 8, 10, 96, 0, 0
18, 8, 11, 249, 103, 0
26, 8, 11, 73, 0, 0
29, 8, 11, 48, 0, 0
37, 8, 11, 89, 0, 0
18, 8, 12, 78, 0, 0
26, 8, 12, 13, 0, 0
29, 8, 12, 33, 0, 0
37, 8, 12, 89, 0, 0
