21, 1, 15, 33, 29, 26
25, 1, 15, 101, 69, 41
28, 1, 15, 58, 51, 48
18, 1, 16, 36, 38, 38
21, 1, 16, 33, 29, 26
25, 1, 16, 8, 10, 11
28, 1, 16, 58, 51, 48
18, 1, 17, 36, 38, 38
19, 1, 17, 29, 34, 39
20, 1, 17, 19, 23, 28
21, 1, 17, 16, 19, 24
25, 1, 17, 8, 10, 11
26, 1, 17, 8, 10, 11
27, 1, 17, 26, 31, 34
28, 1, 17, 15, 18, 23
19, 1, 18, 29, 34, 39
20, 1, 18, 19, 23, 28
25, 1, 18, 15, 19, 23
26, 1, 18, 29, 34, 39
27, 1, 18, 26, 31, 34
19, 2, 7, 33, 36, 41
20, 2, 7, 31, 34, 39
26, 2, 7, 26, 31, 36
27, 2, 7, 28, 33, 38
19, 2, 8, 33, 36, 41
20, 2, 8, 24, 29, 34
26, 2, 8, 26, 31, 36
27, 2, 8, 31, 34, 39
18, 2, 9, 31, 34, 39
20, 2, 9, 11, 16, 19
26, 2, 9, 8, 13, 16
27, 2, 9, 29, 33, 38
18, 2, 10, 31, 36, 41
20, 2, 10, 5, 8, 11
25, 2, 10, 0, 5, 8
27, 2, 10, 29, 33, 38
18, 2, 11, 128, 94, 68
21, 2, 11, 134, 84, 43
25, 2, 11, 88, 56, 28
28, 2, 11, 84, 69, 54
18, 2, 12, 181, 129, 84
21, 2, 12, 29, 21, 13
25, 2, 12, 26, 24, 19
28, 2, 12, 91, 66, 43
18, 2, 13, 129, 106, 83
21, 2, 13, 81, 53, 28
25, 2, 13, 26, 24, 19
28, 2, 13, 101, 76, 53
18, 2, 14, 83, 83, 78
21, 2, 14, 101, 68, 39
25, 2, 14, 89, 59, 33
28, 2, 14, 64, 74, 78
18, 2, 15, 146, 108, 73
21, 2, 15, 137, 99, 64
25, 2, 15, 79, 53, 28
28, 2, 15, 49, 71, 83
18, 2, 16, 146, 108, 73
19, 2, 16, 74, 53, 33
20, 2, 16, 98, 66, 36
21, 2, 16, 137, 99, 64
25, 2, 16, 129, 86, 48
26, 2, 16, 24, 21, 18
27, 2, 16, 24, 21, 18
28, 2, 16, 49, 71, 83
19, 3, 7, 31, 34, 39
20, 3, 7, 26, 31, 36
26, 3, 7, 28, 31, 36
27, 3, 7, 29, 33, 38
19, 3, 8, 0, 1, 5
20, 3, 8, 26, 31, 36
26, 3, 8, 6, 10, 15
27, 3, 8, 28, 31, 36
18, 3, 9, 0, 1, 5
20, 3, 9, 3, 6, 10
25, 3, 9, 1, 6, 10
27, 3, 9, 31, 36, 41
18, 3, 10, 31, 34, 39
20, 3, 10, 0, 0, 0
25, 3, 10, 1, 6, 10
28, 3, 10, 94, 74, 58
18, 3, 11, 172, 124, 83
21, 3, 11, 0, 0, 0
25, 3, 11, 83, 51, 23
28, 3, 11, 94, 74, 58
18, 3, 12, 181, 129, 84
21, 3, 12, 171, 108, 51
25, 3, 12, 26, 24, 19
28, 3, 12, 221, 157, 101
19, 3, 13, 8, 21, 29
20, 3, 13, 0, 21, 39
26, 3, 13, 0, 0, 1
27, 3, 13, 0, 8, 13
19, 3, 14, 13, 48, 69
20, 3, 14, 0, 21, 39
26, 3, 14, 0, 34, 58
27, 3, 14, 10, 48, 74
19, 3, 15, 13, 48, 69
20, 3, 15, 41, 58, 66
26, 3, 15, 6, 44, 69
27, 3, 15, 13, 54, 81
19, 4, 7, 31, 34, 39
20, 4, 7, 26, 31, 36
26, 4, 7, 28, 31, 36
27, 4, 7, 29, 33, 38
18, 4, 8, 16, 19, 23
20, 4, 8, 26, 31, 36
26, 4, 8, 6, 10, 15
27, 4, 8, 29, 33, 38
18, 4, 9, 31, 36, 41
20, 4, 9, 3, 6, 10
25, 4, 9, 1, 6, 10
27, 4, 9, 31, 36, 41
18, 4, 10, 31, 36, 41
21, 4, 10, 0, 0, 1
25, 4, 10, 1, 6, 10
28, 4, 10, 43, 43, 43
18, 4, 11, 166, 119, 79
21, 4, 11, 29, 21, 13
25, 4, 11, 88, 56, 29
28, 4, 11, 128, 98, 69
18, 4, 12, 0, 0, 0
21, 4, 12, 51, 49, 44
25, 4, 12, 88, 56, 29
28, 4, 12, 103, 89, 74
19, 4, 13, 24, 8, 0
20, 4, 13, 13, 0, 0
26, 4, 13, 6, 0, 0
27, 4, 13, 0, 1, 0
19, 4, 14, 1, 6, 6
20, 4, 14, 13, 0, 0
26, 4, 14, 0, 0, 6
27, 4, 14, 0, 1, 0
19, 5, 7, 31, 34, 39
20, 5, 7, 28, 31, 36
26, 5, 7, 26, 31, 36
27, 5, 7, 29, 33, 38
18, 5, 8, 0, 0, 0
20, 5, 8, 0, 0, 0
25, 5, 8, 0, 0, 0
27, 5, 8, 0, 1, 5
18, 5, 9, 0, 3, 6
20, 5, 9, 0, 0, 0
25, 5, 9, 0, 3, 6
28, 5, 9, 33, 38, 43
18, 5, 10, 0, 3, 6
21, 5, 10, 0, 0, 0
25, 5, 10, 0, 0, 0
28, 5, 10, 33, 36, 41
18, 5, 11, 166, 119, 79
21, 5, 11, 29, 21, 13
25, 5, 11, 66, 44, 24
28, 5, 11, 128, 98, 69
18, 5, 12, 0, 0, 0
21, 5, 12, 29, 21, 13
25, 5, 12, 66, 44, 24
28, 5, 12, 128, 98, 69
19, 5, 13, 0, 0, 0
20, 5, 13, 26, 10, 0
26, 5, 13, 81, 48, 18
27, 5, 13, 26, 11, 0
19, 5, 14, 0, 11, 28
20, 5, 14, 29, 0, 0
26, 5, 14, 0, 3, 19
27, 5, 14, 0, 1, 0
19, 6, 7, 29, 34, 39
20, 6, 7, 28, 31, 36
26, 6, 7, 26, 31, 36
27, 6, 7, 29, 34, 39
18, 6, 8, 1, 5, 8
20, 6, 8, 0, 0, 0
25, 6, 8, 0, 0, 0
27, 6, 8, 0, 0, 1
18, 6, 9, 0, 0, 0
21, 6, 9, 0, 0, 0
25, 6, 9, 0, 0, 0
28, 6, 9, 31, 36, 41
18, 6, 10, 0, 0, 0
21, 6, 10, 0, 0, 0
25, 6, 10, 0, 0, 0
28, 6, 10, 0, 0, 1
18, 6, 11, 94, 63, 34
21, 6, 11, 0, 0, 0
25, 6, 11, 36, 16, 0
28, 6, 11, 157, 118, 81
18, 6, 12, 21, 6, 0
20, 6, 12, 26, 10, 0
25, 6, 12, 69, 49, 29
28, 6, 12, 157, 118, 81
19, 6, 13, 3, 0, 0
20, 6, 13, 44, 41, 33
26, 6, 13, 76, 63, 48
27, 6, 13, 29, 51, 61
19, 6, 14, 3, 39, 64
26, 6, 14, 76, 63, 48
19, 7, 7, 29, 34, 39
20, 7, 7, 28, 33, 38
26, 7, 7, 28, 33, 38
27, 7, 7, 31, 36, 41
18, 7, 8, 1, 5, 8
21, 7, 8, 0, 0, 0
25, 7, 8, 0, 0, 0
28, 7, 8, 0, 0, 3
18, 7, 9, 0, 0, 0
21, 7, 9, 0, 0, 0
25, 7, 9, 0, 0, 0
28, 7, 9, 31, 36, 41
18, 7, 10, 0, 0, 0
21, 7, 10, 0, 0, 0
25, 7, 10, 0, 0, 0
28, 7, 10, 0, 0, 1
18, 7, 11, 31, 19, 10
21, 7, 11, 0, 0, 0
25, 7, 11, 36, 16, 0
28, 7, 11, 16, 6, 0
18, 7, 12, 21, 6, 0
20, 7, 12, 8, 0, 0
25, 7, 12, 69, 49, 29
28, 7, 12, 23, 68, 94
19, 7, 13, 8, 48, 73
20, 7, 13, 44, 41, 33
26, 7, 13, 29, 51, 61
27, 7, 13, 29, 51, 61
18, 8, 7, 0, 0, 0
19, 8, 7, 33, 36, 41
20, 8, 7, 29, 34, 39
25, 8, 7, 0, 0, 0
26, 8, 7, 29, 34, 39
27, 8, 7, 29, 34, 39
18, 8, 8, 0, 0, 0
21, 8, 8, 0, 0, 0
25, 8, 8, 0, 0, 0
28, 8, 8, 0, 0, 3
18, 8, 9, 0, 0, 0
21, 8, 9, 0, 0, 0
25, 8, 9, 0, 0, 0
28, 8, 9, 0, 0, 3
18, 8, 10, 0, 0, 0
21, 8, 10, 0, 0, 0
25, 8, 10, 0, 0, 0
28, 8, 10, 0, 0, 0
18, 8, 11, 0, 0, 0
21, 8, 11, 0, 0, 0
25, 8, 11, 0, 0, 0
28, 8, 11, 41, 19, 3
18, 8, 12, 0, 26, 48
21, 8, 12, 0, 28, 51
25, 8, 12, 0, 0, 10
28, 8, 12, 24, 68, 96
18, 8, 13, 0, 26, 48
20, 8, 13, 0, 3, 19
26, 8, 13, 0, 0, 10
27, 8, 13, 0, 10, 28
19, 8, 14, 11, 49, 76
20, 8, 14, 11, 51, 78
26, 8, 14, 18, 61, 89
27, 8, 14, 24, 69, 98
19, 9, 6, 28, 33, 38
20, 9, 6, 28, 33, 38
26, 9, 6, 31, 34, 39
27, 9, 6, 31, 34, 39
18, 9, 7, 0, 0, 0
21, 9, 7, 0, 0, 0
25, 9, 7, 0, 0, 0
28, 9, 7, 28, 33, 38
18, 9, 8, 0, 0, 0
21, 9, 8, 0, 0, 0
25, 9, 8, 0, 0, 0
28, 9, 8, 0, 0, 0
18, 9, 9, 0, 0, 0
21, 9, 9, 0, 0, 0
25, 9, 9, 0, 0, 0
28, 9, 9, 0, 0, 0
18, 9, 10, 0, 0, 0
21, 9, 10, 0, 0, 0
25, 9, 10, 0, 0, 0
28, 9, 10, 13, 11, 8
17, 9, 11, 129, 79, 36
21, 9, 11, 0, 10, 23
24, 9, 11, 64, 28, 0
28, 9, 11, 23, 53, 73
18, 9, 12, 19, 51, 69
21, 9, 12, 0, 10, 23
25, 9, 12, 10, 36, 54
28, 9, 12, 23, 53, 73
18, 9, 13, 23, 68, 96
21, 9, 13, 6, 15, 18
25, 9, 13, 10, 49, 74
28, 9, 13, 39, 54, 63
19, 9, 14, 10, 46, 73
20, 9, 14, 64, 51, 36
26, 9, 14, 16, 58, 86
27, 9, 14, 76, 64, 51
19, 9, 15, 118, 79, 46
26, 9, 15, 104, 73, 44
19, 10, 6, 19, 23, 28
20, 10, 6, 18, 23, 26
26, 10, 6, 21, 26, 29
27, 10, 6, 24, 29, 34
18, 10, 7, 0, 0, 0
21, 10, 7, 0, 0, 0
25, 10, 7, 0, 0, 0
28, 10, 7, 15, 19, 23
18, 10, 8, 0, 0, 0
21, 10, 8, 0, 0, 0
25, 10, 8, 0, 0, 0
28, 10, 8, 58, 54, 46
18, 10, 9, 0, 0, 0
21, 10, 9, 0, 0, 0
25, 10, 9, 0, 0, 0
28, 10, 9, 56, 51, 44
17, 10, 10, 11, 6, 0
21, 10, 10, 0, 0, 0
25, 10, 10, 0, 0, 0
28, 10, 10, 13, 11, 8
17, 10, 11, 19, 51, 69
21, 10, 11, 0, 10, 23
24, 10, 11, 10, 36, 54
28, 10, 11, 23, 53, 73
17, 10, 12, 19, 51, 69
21, 10, 12, 0, 10, 23
24, 10, 12, 10, 36, 54
28, 10, 12, 23, 53, 73
18, 10, 13, 58, 33, 10
21, 10, 13, 6, 15, 18
25, 10, 13, 26, 6, 0
28, 10, 13, 39, 54, 63
19, 10, 14, 91, 53, 19
20, 10, 14, 64, 51, 36
26, 10, 14, 86, 49, 16
27, 10, 14, 76, 64, 51
19, 10, 15, 118, 79, 46
20, 10, 15, 177, 118, 66
26, 10, 15, 104, 73, 44
27, 10, 15, 116, 74, 36
18, 11, 7, 169, 156, 134
19, 11, 7, 152, 139, 119
20, 11, 7, 152, 139, 119
21, 11, 7, 116, 106, 88
25, 11, 7, 161, 147, 126
26, 11, 7, 171, 157, 134
27, 11, 7, 144, 132, 113
28, 11, 7, 206, 192, 167
18, 11, 8, 154, 141, 121
21, 11, 8, 116, 106, 88
25, 11, 8, 161, 147, 126
28, 11, 8, 206, 191, 166
18, 11, 9, 147, 134, 116
21, 11, 9, 109, 98, 81
25, 11, 9, 88, 79, 63
28, 11, 9, 216, 201, 176
18, 11, 10, 194, 181, 156
21, 11, 10, 63, 54, 41
25, 11, 10, 39, 33, 21
28, 11, 10, 214, 199, 172
17, 11, 11, 221, 206, 181
21, 11, 11, 81, 73, 58
25, 11, 11, 64, 56, 43
28, 11, 11, 214, 199, 172
18, 11, 12, 161, 149, 128
21, 11, 12, 81, 73, 58
25, 11, 12, 64, 56, 43
28, 11, 12, 181, 167, 144
18, 11, 13, 161, 149, 128
20, 11, 13, 109, 99, 83
26, 11, 13, 94, 84, 69
27, 11, 13, 124, 114, 96
19, 11, 14, 114, 104, 88
26, 11, 14, 96, 86, 71
27, 11, 14, 96, 86, 71
18, 12, 7, 221, 206, 179
19, 12, 7, 221, 206, 179
20, 12, 7, 214, 197, 172
21, 12, 7, 154, 142, 121
25, 12, 7, 174, 161, 137
26, 12, 7, 219, 204, 177
27, 12, 7, 194, 179, 156
28, 12, 7, 206, 192, 167
18, 12, 8, 234, 217, 191
21, 12, 8, 106, 96, 79
25, 12, 8, 106, 96, 79
28, 12, 8, 236, 219, 192
18, 12, 9, 234, 217, 191
21, 12, 9, 86, 76, 61
25, 12, 9, 71, 63, 49
28, 12, 9, 234, 217, 191
17, 12, 10, 221, 206, 181
21, 12, 10, 61, 53, 39
25, 12, 10, 43, 36, 24
28, 12, 10, 214, 199, 172
17, 12, 11, 84, 78, 66
21, 12, 11, 61, 53, 39
25, 12, 11, 44, 36, 24
28, 12, 11, 61, 58, 49
17, 12, 12, 0, 0, 0
21, 12, 12, 61, 53, 39
25, 12, 12, 26, 19, 10
29, 12, 12, 61, 58, 49
18, 12, 13, 0, 0, 0
21, 12, 13, 0, 0, 1
25, 12, 13, 0, 0, 15
28, 12, 13, 0, 11, 21
18, 12, 14, 0, 0, 5
20, 12, 14, 1, 33, 53
21, 12, 14, 0, 0, 1
25, 12, 14, 0, 0, 15
28, 12, 14, 23, 58, 83
19, 12, 15, 1, 33, 53
26, 12, 15, 1, 34, 56
27, 12, 15, 1, 34, 56
18, 13, 7, 106, 101, 91
19, 13, 7, 71, 66, 59
20, 13, 7, 15, 16, 18
21, 13, 7, 15, 16, 18
25, 13, 7, 1, 0, 0
26, 13, 7, 3, 3, 0
27, 13, 7, 19, 16, 13
28, 13, 7, 16, 16, 15
18, 13, 8, 124, 119, 108
21, 13, 8, 0, 0, 0
25, 13, 8, 31, 28, 21
28, 13, 8, 16, 16, 15
18, 13, 9, 54, 54, 53
21, 13, 9, 0, 0, 0
25, 13, 9, 0, 0, 0
28, 13, 9, 63, 63, 58
17, 13, 10, 56, 56, 54
21, 13, 10, 0, 0, 0
24, 13, 10, 0, 0, 0
28, 13, 10, 49, 48, 43
17, 13, 11, 23, 24, 24
21, 13, 11, 0, 0, 0
24, 13, 11, 0, 0, 0
29, 13, 11, 11, 15, 19
17, 13, 12, 24, 56, 76
21, 13, 12, 0, 0, 0
25, 13, 12, 0, 0, 0
29, 13, 12, 23, 44, 59
17, 13, 13, 24, 56, 76
21, 13, 13, 15, 54, 79
24, 13, 13, 0, 0, 0
28, 13, 13, 13, 41, 61
18, 13, 14, 21, 64, 91
21, 13, 14, 15, 54, 79
25, 13, 14, 1, 34, 56
28, 13, 14, 18, 58, 84
19, 13, 15, 21, 64, 91
20, 13, 15, 21, 66, 94
26, 13, 15, 1, 34, 56
27, 13, 15, 1, 34, 56
18, 14, 7, 24, 26, 26
19, 14, 7, 48, 46, 41
20, 14, 7, 15, 16, 18
21, 14, 7, 3, 6, 11
25, 14, 7, 8, 11, 16
26, 14, 7, 3, 3, 0
27, 14, 7, 21, 24, 28
28, 14, 7, 21, 24, 28
18, 14, 8, 24, 26, 26
21, 14, 8, 3, 1, 0
25, 14, 8, 10, 8, 5
28, 14, 8, 21, 24, 28
18, 14, 9, 54, 54, 53
21, 14, 9, 0, 0, 0
24, 14, 9, 0, 0, 0
28, 14, 9, 46, 46, 46
17, 14, 10, 56, 56, 54
21, 14, 10, 0, 0, 0
24, 14, 10, 0, 0, 0
28, 14, 10, 29, 29, 28
17, 14, 11, 23, 24, 24
21, 14, 11, 0, 0, 0
24, 14, 11, 0, 0, 0
29, 14, 11, 11, 15, 19
17, 14, 12, 28, 54, 76
21, 14, 12, 0, 0, 0
24, 14, 12, 0, 0, 0
29, 14, 12, 11, 41, 61
17, 14, 13, 28, 54, 76
21, 14, 13, 0, 0, 0
24, 14, 13, 0, 0, 0
28, 14, 13, 11, 41, 61
18, 14, 14, 0, 8, 26
21, 14, 14, 11, 49, 74
25, 14, 14, 0, 13, 28
28, 14, 14, 10, 48, 73
18, 14, 15, 28, 73, 103
20, 14, 15, 21, 66, 94
26, 14, 15, 10, 49, 74
27, 14, 15, 10, 49, 74
19, 14, 16, 19, 63, 89
27, 14, 16, 23, 68, 98
18, 15, 7, 15, 15, 11
19, 15, 7, 34, 33, 28
20, 15, 7, 1, 5, 8
21, 15, 7, 1, 5, 8
25, 15, 7, 5, 8, 13
26, 15, 7, 46, 46, 44
27, 15, 7, 38, 36, 33
18, 15, 8, 43, 43, 39
21, 15, 8, 13, 11, 6
25, 15, 8, 21, 18, 11
28, 15, 8, 56, 54, 49
18, 15, 9, 43, 43, 39
21, 15, 9, 0, 0, 0
25, 15, 9, 0, 0, 0
28, 15, 9, 28, 28, 23
17, 15, 10, 11, 15, 18
21, 15, 10, 0, 0, 0
24, 15, 10, 0, 0, 0
28, 15, 10, 29, 29, 28
17, 15, 11, 19, 21, 24
21, 15, 11, 0, 0, 0
24, 15, 11, 0, 0, 0
29, 15, 11, 19, 23, 28
17, 15, 12, 24, 44, 59
21, 15, 12, 0, 0, 0
24, 15, 12, 0, 0, 0
29, 15, 12, 26, 56, 78
17, 15, 13, 0, 31, 53
21, 15, 13, 0, 0, 0
24, 15, 13, 0, 0, 0
29, 15, 13, 26, 56, 78
18, 15, 14, 28, 73, 103
21, 15, 14, 11, 49, 74
24, 15, 14, 0, 0, 0
25, 15, 14, 0, 29, 49
28, 15, 14, 28, 71, 103
18, 15, 15, 26, 71, 101
20, 15, 15, 16, 58, 84
26, 15, 15, 21, 66, 94
27, 15, 15, 28, 71, 103
19, 15, 16, 26, 71, 101
27, 15, 16, 23, 68, 98
18, 16, 7, 29, 33, 36
19, 16, 7, 29, 33, 36
20, 16, 7, 41, 39, 36
21, 16, 7, 6, 10, 13
25, 16, 7, 5, 10, 13
26, 16, 7, 46, 46, 44
27, 16, 7, 38, 41, 43
18, 16, 8, 29, 33, 36
21, 16, 8, 21, 18, 13
25, 16, 8, 61, 56, 46
28, 16, 8, 38, 41, 43
18, 16, 9, 43, 43, 39
21, 16, 9, 0, 0, 0
24, 16, 9, 0, 0, 0
28, 16, 9, 56, 54, 49
17, 16, 10, 31, 33, 34
21, 16, 10, 0, 0, 0
24, 16, 10, 0, 0, 0
28, 16, 10, 31, 33, 31
17, 16, 11, 33, 34, 34
21, 16, 11, 0, 0, 0
24, 16, 11, 0, 0, 0
29, 16, 11, 19, 23, 26
17, 16, 12, 21, 38, 51
21, 16, 12, 0, 0, 0
24, 16, 12, 0, 0, 0
29, 16, 12, 24, 44, 59
17, 16, 13, 1, 33, 54
21, 16, 13, 0, 0, 0
24, 16, 13, 0, 0, 0
29, 16, 13, 29, 74, 104
18, 16, 14, 28, 71, 103
21, 16, 14, 0, 29, 51
24, 16, 14, 0, 0, 0
28, 16, 14, 29, 74, 106
18, 16, 15, 24, 68, 98
20, 16, 15, 16, 58, 84
25, 16, 15, 11, 46, 71
28, 16, 15, 29, 74, 106
19, 16, 16, 24, 69, 99
26, 16, 16, 21, 66, 94
27, 16, 16, 21, 66, 94
18, 17, 7, 88, 79, 64
19, 17, 7, 172, 159, 137
20, 17, 7, 172, 159, 137
21, 17, 7, 182, 169, 146
25, 17, 7, 226, 211, 184
26, 17, 7, 136, 124, 104
27, 17, 7, 201, 187, 164
18, 17, 8, 199, 186, 161
21, 17, 8, 142, 131, 111
25, 17, 8, 152, 139, 119
28, 17, 8, 232, 217, 191
18, 17, 9, 199, 186, 161
21, 17, 9, 34, 28, 16
25, 17, 9, 36, 29, 18
28, 17, 9, 232, 217, 191
18, 17, 10, 196, 182, 157
21, 17, 10, 34, 28, 16
24, 17, 10, 16, 10, 0
28, 17, 10, 216, 201, 174
17, 17, 11, 33, 34, 34
21, 17, 11, 8, 1, 0
24, 17, 11, 16, 10, 0
29, 17, 11, 19, 23, 26
17, 17, 12, 0, 1, 10
21, 17, 12, 0, 0, 0
24, 17, 12, 0, 0, 0
29, 17, 12, 19, 31, 41
17, 17, 13, 16, 51, 76
21, 17, 13, 0, 0, 0
24, 17, 13, 0, 0, 0
29, 17, 13, 24, 64, 91
18, 17, 14, 26, 71, 101
21, 17, 14, 0, 0, 8
24, 17, 14, 0, 0, 0
28, 17, 14, 18, 58, 86
18, 17, 15, 26, 71, 101
20, 17, 15, 21, 66, 94
25, 17, 15, 0, 13, 28
28, 17, 15, 28, 73, 104
19, 17, 16, 24, 69, 99
26, 17, 16, 21, 66, 94
27, 17, 16, 21, 66, 94
18, 18, 7, 236, 219, 192
19, 18, 7, 236, 219, 192
20, 18, 7, 236, 219, 192
21, 18, 7, 234, 217, 191
25, 18, 7, 236, 219, 192
26, 18, 7, 219, 204, 177
27, 18, 7, 201, 187, 164
18, 18, 8, 236, 219, 192
21, 18, 8, 123, 111, 94
25, 18, 8, 139, 128, 108
28, 18, 8, 232, 217, 191
18, 18, 9, 199, 186, 161
21, 18, 9, 59, 51, 38
25, 18, 9, 36, 29, 18
28, 18, 9, 239, 224, 196
17, 18, 10, 224, 211, 182
21, 18, 10, 6, 1, 0
24, 18, 10, 13, 6, 0
28, 18, 10, 237, 222, 194
17, 18, 11, 196, 182, 157
21, 18, 11, 18, 11, 1
24, 18, 11, 16, 10, 0
28, 18, 11, 209, 194, 169
17, 18, 12, 10, 13, 15
21, 18, 12, 0, 0, 0
24, 18, 12, 51, 43, 31
29, 18, 12, 26, 28, 26
17, 18, 13, 24, 66, 93
21, 18, 13, 13, 10, 3
25, 18, 13, 19, 16, 8
29, 18, 13, 24, 68, 96
18, 18, 14, 24, 66, 93
21, 18, 14, 0, 13, 24
25, 18, 14, 13, 46, 69
28, 18, 14, 24, 68, 96
18, 18, 15, 26, 71, 101
20, 18, 15, 15, 46, 68
26, 18, 15, 13, 46, 69
27, 18, 15, 0, 23, 38
19, 18, 16, 24, 64, 89
27, 18, 16, 0, 23, 38
18, 19, 7, 236, 221, 192
19, 19, 7, 236, 221, 192
20, 19, 7, 229, 212, 186
21, 19, 7, 142, 131, 111
25, 19, 7, 167, 154, 132
26, 19, 7, 232, 217, 189
27, 19, 7, 232, 217, 189
18, 19, 8, 236, 219, 191
21, 19, 8, 142, 131, 111
25, 19, 8, 167, 154, 132
28, 19, 8, 242, 226, 197
18, 19, 9, 239, 222, 196
21, 19, 9, 49, 43, 29
25, 19, 9, 28, 21, 11
28, 19, 9, 242, 226, 197
17, 19, 10, 232, 217, 189
21, 19, 10, 19, 13, 3
24, 19, 10, 15, 8, 0
28, 19, 10, 232, 217, 189
17, 19, 11, 232, 217, 189
21, 19, 11, 18, 11, 1
24, 19, 11, 19, 13, 3
29, 19, 11, 197, 184, 159
17, 19, 12, 10, 13, 15
21, 19, 12, 48, 39, 28
24, 19, 12, 44, 36, 24
28, 19, 12, 6, 5, 1
17, 19, 13, 24, 66, 93
21, 19, 13, 29, 24, 18
25, 19, 13, 38, 33, 24
28, 19, 13, 24, 68, 96
18, 19, 14, 0, 0, 1
21, 19, 14, 15, 46, 68
25, 19, 14, 13, 46, 69
28, 19, 14, 0, 15, 26
18, 19, 15, 0, 0, 0
20, 19, 15, 15, 46, 68
26, 19, 15, 0, 23, 38
27, 19, 15, 0, 23, 38
19, 19, 16, 0, 0, 0
27, 19, 16, 0, 23, 38
18, 20, 7, 240, 224, 197
19, 20, 7, 237, 222, 194
20, 20, 7, 231, 216, 189
21, 20, 7, 111, 101, 84
25, 20, 7, 123, 113, 94
26, 20, 7, 232, 217, 189
27, 20, 7, 229, 214, 187
18, 20, 8, 240, 224, 197
21, 20, 8, 111, 101, 84
25, 20, 8, 123, 113, 94
28, 20, 8, 244, 227, 199
18, 20, 9, 242, 226, 197
21, 20, 9, 44, 38, 24
24, 20, 9, 13, 6, 0
28, 20, 9, 242, 226, 197
